dim_X,dim_Y,dim_Z,objpath
3.1144755240556536,8.279893382934173,2.848001087219714,11727.obj
3.02134044846889,5.772992694119848,2.541969853695235,11728.obj
6.3195308301407325,9.571796269517222,2.6224983079649817,11729.obj
5.164898884322557,5.1080399338595655,2.5296593369299654,11730.obj
3.7493829169767072,8.407201865967103,2.139458801598728,11731.obj
5.287715398509292,4.202415167063448,2.2774975013693606,11732.obj
9.6268447585968,3.1920638041754716,2.0125285109903004,11733.obj
9.131823468842686,7.499992940630447,2.5625577391729353,11734.obj
7.171779458652342,7.213931233474218,2.403798839923526,11735.obj
7.864240367367733,5.117715773495862,2.582625099113682,11736.obj
6.852000203729931,9.764275939015086,2.7127203175498504,11737.obj
3.955663780480827,2.9285381339490986,2.70155409323275,11738.obj
5.3393433004912545,5.803107155423502,2.552703401307344,11739.obj
5.1484273043038735,9.8672458306406,2.3506910834417103,11740.obj
6.709927813990198,4.889490059130118,2.759897439932964,11741.obj
6.209493776515572,5.674737244711607,2.4049105350509405,11742.obj
8.655951902905194,5.102557454209007,2.370000452558996,11743.obj
9.546466828089487,8.232818846842063,2.6314320861948293,11744.obj
6.441478084065766,6.730535429945538,2.4329000797467644,11745.obj
4.433886297731114,4.675627202557241,2.0574192913699725,11746.obj
4.124460196814789,4.609562439464363,2.6987936593110344,11747.obj
3.64101078422598,5.302739954418021,2.789368101020077,11748.obj
7.575134617183017,5.680617255920058,2.3346317916959554,11749.obj
7.649372179329529,7.890828411211319,2.2451088247442703,11750.obj
5.599629454429209,3.7080185767776914,2.137988189731849,11751.obj
8.614973010814644,4.794112269688864,2.837892348046929,11752.obj
9.373316708659893,7.688383157081634,2.1197395011795046,11753.obj
5.749209735739201,8.242929319378973,2.877731391660606,11754.obj
5.8322346406674495,3.847230516094826,2.431737231692109,11755.obj
4.810595383592917,5.841118505008344,2.5716293714941942,11756.obj
9.262219444143337,9.600096259005147,2.3816666840865146,11757.obj
9.740172956637327,4.12385124082988,2.879163813243149,11758.obj
6.19495713686811,8.827107424606822,2.2502230388615985,11759.obj
7.280049648649969,8.172064686980269,2.760175789719389,11760.obj
7.1599338410710684,9.337094499697894,2.3037150337881385,11761.obj
9.108872453800245,2.799401552448035,2.48229989115309,11762.obj
9.21867205594781,6.42486902231554,2.8344972866192832,11763.obj
8.376188289104139,4.926507730083754,2.762788306530343,11764.obj
2.8859375147754522,9.456813912377559,2.6656834445719655,11765.obj
4.912039849148103,7.868588870852202,2.223597584634299,11766.obj
2.7784083545774485,6.883763692332247,2.7935359722690354,11767.obj
5.142265159178967,5.988501477930711,2.056633353090323,11768.obj
3.5626564819114597,6.630528576127852,2.1190329596110224,11769.obj
5.5382845700671,8.984584629615707,2.8913353822564662,11770.obj
9.642204747600541,2.51358620264083,2.706721682709552,11771.obj
7.864052512125656,6.015695125709316,2.0142123970916117,11772.obj
8.75865820794408,3.6541132397251497,2.897220003557016,11773.obj
2.79030459179216,9.658598231369542,2.7848789823568003,11774.obj
2.643332819562507,5.6015438326464055,2.622119095990136,11775.obj
8.80014268691681,3.995820667672551,2.4606751539596576,11776.obj
6.106005058733068,2.805861747108771,2.593162620502086,11777.obj
7.98456130503626,7.535617492559205,2.1645243827510066,11778.obj
4.857839144750989,3.729809625342492,2.14962118826212,11779.obj
9.27770642378493,2.67853769160413,2.774360944510914,11780.obj
4.7621135482906105,3.4509362230413,2.0938749283462164,11781.obj
6.131595528771651,5.269328062203391,2.0248877976112056,11782.obj
9.779018461225577,9.702276879045113,2.9563592207583644,11783.obj
3.538850409514248,6.201943519027108,2.2495867798019082,11784.obj
8.53512883361919,4.528703630482601,2.9997672963571524,11785.obj
6.42440811041134,9.780535667691874,2.9113689088852546,11786.obj
9.08840415337149,3.0344288665358015,2.9304855049354166,11787.obj
3.3878935888433643,4.058521840936013,2.7879822291666017,11788.obj
4.5319670026559455,3.1380401308712065,2.6117776589402433,11789.obj
8.271413680524045,4.58282335133861,2.7287079461090147,11790.obj
3.870505775152988,5.806750118719968,2.044805723195645,11791.obj
4.173491187988322,7.671264514399314,2.220741167610108,11792.obj
2.9879107633569646,8.778889212320731,2.707357524235344,11793.obj
7.886245758839761,6.737660289429088,2.5751103743891517,11794.obj
6.187546015979834,4.270348021365644,2.616967843458971,11795.obj
7.760755558927969,9.056784960426718,2.061254804909632,11796.obj
4.86888644960774,9.818531376323657,2.845133669312313,11797.obj
8.84968691440507,6.159114630106064,2.572916740734211,11798.obj
9.125164510799038,5.984236565396438,2.943624427916238,11799.obj
6.2411386870939864,9.023558931772621,2.644808756269794,11800.obj
9.255974164585286,9.109776433029683,2.719812824764853,11801.obj
4.43599508096791,4.510557204097299,2.4624169563302263,11802.obj
6.73497690859471,3.1457639646480207,2.7737002273804894,11803.obj
6.157193197140433,4.253791748628287,2.7184479983910976,11804.obj
8.920914075875949,5.630208459289351,2.550485658710646,11805.obj
5.908529550577108,5.961889288566426,2.9505665558900107,11806.obj
6.653882629617551,6.218775750061665,2.9355514828820857,11807.obj
7.324986041235683,6.954285548055908,2.639192367586198,11808.obj
3.201905459511007,6.026176838437204,2.459200420281058,11809.obj
4.88372531300578,4.092082826948049,2.7249161227187915,11810.obj
4.784227394786479,7.47616680479935,2.8053466492504313,11811.obj
2.9671036281143373,9.15527952311951,2.331413869526958,11812.obj
4.6099407883586,7.953809553508673,2.176440598631184,11813.obj
6.028990752237508,6.338649164308745,2.6009087150645147,11814.obj
2.743905065350027,9.921220542534662,2.8318684251369164,11815.obj
6.944303228142528,7.745728405975748,2.894454614052707,11816.obj
7.489622639686247,4.407878919659501,2.4458155739985528,11817.obj
8.662719396685759,2.5947474249299964,2.654255219725684,11818.obj
3.325646795314265,5.785366423106529,2.3312087181674923,11819.obj
4.614620949890707,6.445139245002209,2.7199645719475125,11820.obj
5.712428869482516,3.3919734268292236,2.2147780750463095,11821.obj
7.137708157561731,5.606836758421164,2.3209174453081873,11822.obj
7.392663669825756,2.660904365984468,2.540381828326995,11823.obj
9.702736595675143,3.1405618085519293,2.1464190532764746,11824.obj
8.289157776478508,9.831517332268348,2.2385466458716707,11825.obj
7.660618203265854,4.211964403330744,2.2964919068937766,11826.obj
9.620283787836044,4.77285008842566,2.455398733747842,11827.obj
5.193467369572117,2.5964396192240287,2.3421136547295314,11828.obj
7.327734501031188,5.168339580787082,2.7193462199071083,11829.obj
3.953946817106586,3.353609857595129,2.6917164998894103,11830.obj
5.632046272044807,8.671894717956684,2.418599262651058,11831.obj
8.474007955447115,5.778610699233262,2.513251860074072,11832.obj
4.855256664467881,5.981606719237185,2.4048929151664744,11833.obj
4.721385071687331,6.198749371900701,2.7108051847068166,11834.obj
9.597949113092788,8.210038565191509,2.4902366971625627,11835.obj
7.77035954618321,5.548429801429349,2.2614260934008987,11836.obj
7.169448943290271,3.564600406793945,2.4686826641306885,11837.obj
8.260110506491955,3.354880259248172,2.3384597893051344,11838.obj
8.500283270906403,5.781882568645076,2.45745429495153,11839.obj
8.504800688062701,6.014848732378718,2.7306849802373825,11840.obj
5.22262417795789,2.53112780119304,2.769089734912225,11841.obj
6.9656807007745565,6.866851853594953,2.8705105042007255,11842.obj
6.619653791752475,5.22329944661585,2.503033451888731,11843.obj
9.006196930926656,4.132224606726583,2.971184196083783,11844.obj
4.130803516844798,7.855976193714409,2.6335068304208127,11845.obj
8.061497993720835,4.999496108355185,2.1041427481171526,11846.obj
4.734782133268032,6.383194013256938,2.941253978206037,11847.obj
3.351197890872773,7.885788718963333,2.969112594678283,11848.obj
6.823511282433893,9.891683995556985,2.9085433107805816,11849.obj
6.097040050257977,3.472725609904784,2.4397865836296626,11850.obj
4.93740396427528,3.1188350480140765,2.357618574964257,11851.obj
7.255195952153724,8.655970879542283,2.1467495016102287,11852.obj
9.598614493296608,3.704290936858894,2.6793617966808037,11853.obj
3.5563433970690017,8.928113162472147,2.797195574921612,11854.obj
6.542340453890342,8.917093751072745,2.2582761213662432,11855.obj
6.940702272873494,6.649317349649017,2.950877490953526,11856.obj
2.6460332936017243,4.280151805559145,2.9002473335198027,11857.obj
5.002091540600373,8.665604010151009,2.0318398422136097,11858.obj
3.3295262606675093,5.708719378933612,2.3635915069702933,11859.obj
7.588155754800621,3.2643018199756124,2.33716481493883,11860.obj
7.854912741401357,3.018947548524582,2.2670579764203533,11861.obj
9.29307846174549,7.938975891570934,2.25603244334084,11862.obj
2.698169229017167,3.922083784858213,2.9374765324143315,11863.obj
2.788911892946416,4.337330987938495,2.9007182104358744,11864.obj
5.129010227078937,8.781629414622817,2.3479443325544653,11865.obj
9.287656840649404,8.275564809122567,2.738017919950532,11866.obj
6.401123466505696,7.49561744377689,2.729350549479178,11867.obj
8.24820058103601,2.7707466301021086,2.0585821559966466,11868.obj
3.853648207308854,7.442513627312053,2.30818280138629,11869.obj
8.734720163817176,9.769628782636005,2.69839138959615,11870.obj
4.0593100856804964,8.10509411552145,2.3530214656697845,11871.obj
3.087568712369259,6.942391060189545,2.7897779134079395,11872.obj
3.7365106492917466,9.941731550322107,2.21316642183358,11873.obj
3.877535334370383,5.682249030857111,2.97078120829124,11874.obj
2.5790201809541657,8.832080940958104,2.8550442248972656,11875.obj
7.738702248937791,8.057308048936303,2.8458363380545846,11876.obj
5.506122251733902,5.567039587128253,2.748882549476749,11877.obj
2.951193267080443,3.163716597737925,2.9686471797418577,11878.obj
3.153130111923386,5.696955257395496,2.9889261875122535,11879.obj
7.618336757350581,9.710805182128395,2.8319618244054534,11880.obj
3.1372451443099805,8.869050981969181,2.813711136583585,11881.obj
5.174193543034283,6.662058730286185,2.1908610021769985,11882.obj
6.531520759379722,5.931238362647804,2.0027823167719365,11883.obj
2.6839377014670083,9.20332777006627,2.1349843163176034,11884.obj
9.767115893640735,5.6201850005383385,2.0210486685228797,11885.obj
8.134584202117198,9.601833609502561,2.9717965696064343,11886.obj
2.8526935948575667,5.801246786241572,2.397704305342115,11887.obj
8.030362003028014,7.624727308514867,2.649108959151717,11888.obj
2.905910577749548,7.762166155746591,2.609006144859547,11889.obj
9.46097557165097,4.054844408719086,2.402308934407244,11890.obj
7.829893923476308,7.897448189516582,2.135238710766833,11891.obj
8.844127653357974,5.371822717517343,2.3330111321555114,11892.obj
2.925281181570856,8.068288266426013,2.7690542465136234,11893.obj
4.6075022070916765,6.503338670784009,2.045178653939717,11894.obj
8.076552438028223,4.055588993306955,2.9446750172204617,11895.obj
9.196853842934068,6.3976696208519,2.7411244899749705,11896.obj
2.836355957109609,3.1862844849415617,2.097123052175128,11897.obj
7.394528336396684,3.9042563059492945,2.5835603030086873,11898.obj
4.181472719552385,4.0052173443942864,2.6809688079618343,11899.obj
2.8726365728033305,7.570640720073378,2.462637310021007,11900.obj
7.321047562841062,7.388078184533183,2.3910236482704614,11901.obj
6.163794668137664,6.545287827298703,2.1209627386763787,11902.obj
9.861700771786548,2.9327247519819877,2.7158053677997933,11903.obj
5.420050564998938,4.438787651857763,2.366621444085551,11904.obj
3.288020048471454,7.103810207397157,2.556580691731531,11905.obj
5.11171528019376,5.615776936231467,2.4619226389535678,11906.obj
2.9922045366859567,5.718178741746833,2.030017761174216,11907.obj
9.208865257604202,4.817352611900425,2.561803838784467,11908.obj
8.800140422212642,9.142690523239596,2.8334186848038163,11909.obj
7.46293631644808,6.051393860247266,2.751062908591611,11910.obj
3.3969790442290533,3.0306442520967933,2.653013312048455,11911.obj
8.082925828938636,4.821619034258627,2.540853545455996,11912.obj
7.010483761816824,9.173839799934402,2.2190049176981153,11913.obj
4.589122969081677,6.236910929042104,2.5196956387817746,11914.obj
7.3677494547971465,7.625597618438838,2.1889602129907217,11915.obj
6.396737245108864,5.126166642709939,2.7259586669273226,11916.obj
8.478089402189537,4.991122057108985,2.1672847403037743,11917.obj
8.667016827522275,6.9861840602108884,2.009491597416181,11918.obj
8.221201224467391,7.510165897262801,2.801560947899772,11919.obj
9.686084543146439,4.59385964610655,2.5986402513693645,11920.obj
5.467174216403924,3.1403445474798595,2.5610124370449006,11921.obj
7.122015227076806,7.158821408997764,2.974397664665936,11922.obj
8.680584084989537,4.925372993766489,2.7026013662579667,11923.obj
8.380264399728137,8.195129684996825,2.1716281124549157,11924.obj
9.72689314567251,3.245453740988788,2.7407584695715173,11925.obj
7.093317145313612,8.711718190177983,2.573914308460593,11926.obj
2.950616432443855,6.949873680060444,2.8841628572038203,11927.obj
8.127948322122961,6.535831337402848,2.695622721506785,11928.obj
3.8363269147629957,5.163175355548173,2.3002446792225495,11929.obj
5.172486825863137,5.746787050546589,2.5007706612472567,11930.obj
3.6794222831148202,9.763675019219999,2.607765326835712,11931.obj
2.5593697770373787,8.00015896340016,2.096349921998912,11932.obj
2.6172385582579776,5.94723998606251,2.0640731349426575,11933.obj
9.166916545411144,6.243483102038656,2.532550723564692,11934.obj
8.669409281776305,4.7694182838676635,2.172401143267672,11935.obj
4.099133955074828,8.554037178058653,2.7763836514666558,11936.obj
8.92172060971018,6.137468152277261,2.769028069380671,11937.obj
6.020702404925537,3.895231064478934,2.043666770054966,11938.obj
6.851394606680602,9.45804031227873,2.3552708369224855,11939.obj
5.8017853679112275,3.055732534254653,2.9047067180973842,11940.obj
7.4903857731416625,7.7858045826995195,2.8332762944795227,11941.obj
6.747081782791517,8.163749548902345,2.90384525161936,11942.obj
8.679201408036864,4.875452767909957,2.3825589320801877,11943.obj
9.390890168181976,3.595207407532551,2.161961088787896,11944.obj
8.6658521199649,3.7922333440427316,2.0571343279034444,11945.obj
6.40292556966005,7.576518122291557,2.1845628417987975,11946.obj
8.839478397266628,5.579542127736724,2.747553273839179,11947.obj
2.6130929795476603,6.736836005992441,2.7784235236911026,11948.obj
7.104751304944878,8.931729572553168,2.191583388649343,11949.obj
7.99480751729357,5.810653309535715,2.7596620061068533,11950.obj
2.91383738085021,8.17606401760567,2.3553530997377536,11951.obj
4.442013436010686,8.595131270610096,2.6278853771302444,11952.obj
3.721348878968621,7.462696323060964,2.512669797398475,11953.obj
5.961186446718994,5.392912514352076,2.23144638427637,11954.obj
7.335344144466761,8.922626082467907,2.138649602550634,11955.obj
8.795404529616478,4.583087934951706,2.930666033324153,11956.obj
9.52718119970707,8.214553989958043,2.447429721239427,11957.obj
4.519688994310373,3.9768405369090765,2.761516966759824,11958.obj
3.9442127298382816,9.646194283701393,2.1693087062120853,11959.obj
4.574207780259641,3.692797761870633,2.3500370551810508,11960.obj
7.37507627558214,3.263651341863966,2.6919814041517505,11961.obj
4.583995580843936,6.186374557333434,2.8752428782632524,11962.obj
3.1870149265643404,8.128189065639981,2.2019989120388175,11963.obj
8.046869237245339,6.884923724723164,2.393336115385717,11964.obj
8.050432486841643,9.03145137867035,2.810287515368079,11965.obj
5.947644416511376,4.283028420215311,2.6472288416592997,11966.obj
7.585480928250655,3.469420128921609,2.3031208952986697,11967.obj
4.4377559759266205,9.95095229168366,2.701465845419951,11968.obj
6.295917442978968,4.089505071564595,2.5957310233351705,11969.obj
8.972144003895796,6.436529507555724,2.119708064510735,11970.obj
6.569472093302556,9.192826435870103,2.969862561214517,11971.obj
6.292029943891144,5.56514984313301,2.768283505832436,11972.obj
3.8003571157905807,7.052138481270022,2.6340397627339946,11973.obj
4.146893383042949,2.6388616854047218,2.1994722934480713,11974.obj
2.872435300967648,9.362361648442175,2.0011138031293023,11975.obj
5.089357465719672,9.511466460524883,2.247706678412993,11976.obj
3.13590286014281,5.535721094118911,2.615023326748845,11977.obj
9.256794315368378,8.972432841475982,2.108662204618569,11978.obj
8.683858350111452,9.239250313129807,2.9839975240637053,11979.obj
6.270622480992889,9.077241564861865,2.180354520818549,11980.obj
5.700480932562364,6.78730011907243,2.4103233177107164,11981.obj
3.0591744914854155,2.894357717562483,2.389700383941249,11982.obj
3.350285888813175,9.656147171578311,2.9790987490578313,11983.obj
3.2985018959624814,6.468673475361121,2.858537361507616,11984.obj
8.034423109859773,3.971011661695233,2.3785454204980723,11985.obj
8.742809304644414,9.517058945054819,2.9228183938630967,11986.obj
3.435842114860488,7.103285109911126,2.9254513047901782,11987.obj
9.664798483595106,8.88126556424968,2.5325868938946203,11988.obj
9.222344643804831,4.585529938239186,2.534399294301795,11989.obj
4.69727188823589,6.77534999853476,2.4933920217456502,11990.obj
5.9347449783184425,5.507628537325989,2.0558233886801354,11991.obj
6.198396979943372,5.993354550868343,2.42794581455792,11992.obj
5.529572175158652,9.045556259004371,2.470975397226505,11993.obj
3.3113837378597073,7.329054059027549,2.2931249751875713,11994.obj
5.298987684286106,8.68411015276221,2.5908445445612522,11995.obj
3.973227576091258,4.186095766910835,2.3069439173294306,11996.obj
6.424696732602122,3.832428631181748,2.9815640183235135,11997.obj
7.834350240218473,3.9710973249672206,2.8189762797041102,11998.obj
8.70329772946129,3.615316219305646,2.1420591690172763,11999.obj
3.1471804001711865,8.609707901625065,2.601937177352627,12000.obj
9.870836144787962,6.400752348871734,2.977996502495957,12001.obj
6.051415260432206,8.57466971395182,2.7160211203606837,12002.obj
5.319260249993238,6.912194320815322,2.6048253469586884,12003.obj
7.278107941617143,6.951701689751972,2.0951299196406667,12004.obj
5.2816187682265365,9.97766329418188,2.330220299893318,12005.obj
5.177367333993999,2.928848383386129,2.091419266430363,12006.obj
2.9962660278521955,6.993609724306663,2.1036296918543305,12007.obj
9.700156147773889,4.5335725345144615,2.135075645938608,12008.obj
5.494335730866429,6.6579294103101105,2.0577912916000334,12009.obj
9.8429370893647,3.556738739088652,2.628806372733476,12010.obj
9.130212157483335,2.5136467245451803,2.0830909675383302,12011.obj
9.881268122172902,6.414400819703989,2.591514151388741,12012.obj
2.7484795873657824,5.969970496477112,2.609751214159625,12013.obj
7.129650502660543,8.627776216311787,2.4924919477266387,12014.obj
8.939884646799122,8.045307963041786,2.6869470655507097,12015.obj
9.412113527438152,6.921946257296852,2.688575337247853,12016.obj
7.95060104770743,5.444561385037138,2.9975642592787857,12017.obj
3.323694351621418,3.569231017346686,2.1242885991393488,12018.obj
2.7845870499691183,9.157841345936113,2.9213404763706707,12019.obj
4.531777636295657,5.517691859597971,2.1743291638182125,12020.obj
3.37898385645131,8.435039717453893,2.948920678198966,12021.obj
4.605257006316647,3.5051075541979744,2.941169188816392,12022.obj
9.368083778290512,3.4684288314222815,2.3836306732563504,12023.obj
7.948806579991243,8.171370836793281,2.956662061527946,12024.obj
8.938198030516276,7.7059008317031115,2.3681839669038647,12025.obj
3.7551708249019864,3.80220164489545,2.8933627623014404,12026.obj
2.7773652820042907,7.0764985824786635,2.8215070963790976,12027.obj
7.726891463518165,9.177473669667979,2.118823330796518,12028.obj
8.422395227280884,5.213056135856531,2.32442815708544,12029.obj
4.415890824752994,2.6929405921505496,2.0392872545696634,12030.obj
6.005313927850672,5.787528562874,2.066237385946775,12031.obj
9.975410360878058,8.6676596275997,2.6915045637639508,12032.obj
3.946507637622174,8.883226825326082,2.0626312570581793,12033.obj
3.5643709331530795,7.293495566801941,2.1326802075638254,12034.obj
6.407719342731807,3.2191768691080584,2.600534729940516,12035.obj
6.299130501596736,5.361274220641473,2.173075587777525,12036.obj
2.9669957082157357,6.951315061492088,2.679331193266245,12037.obj
3.0570366848105937,6.086557896468319,2.4580141516793157,12038.obj
3.0889740049508743,2.6469050091013218,2.7150148082687853,12039.obj
4.4359704405840255,5.733780962112512,2.3415333978924426,12040.obj
8.753693444724762,3.3748141476048574,2.3789870147504772,12041.obj
4.622028371915359,6.482375435925142,2.793478633483788,12042.obj
8.130782707578138,3.6048194499673603,2.5312526869194585,12043.obj
4.865366658334715,5.3816916316988435,2.966085735891988,12044.obj
6.984121203765252,5.987710792026484,2.689793793413479,12045.obj
8.961436775839516,7.816582184047382,2.4304196981505317,12046.obj
7.084613881198939,5.158453180074503,2.4309663702854696,12047.obj
7.8160096830505905,5.287526062870283,2.7848879177236316,12048.obj
9.622694222893612,9.62854444546713,2.437734862077625,12049.obj
9.657976632044607,9.034748292081755,2.5645033834615547,12050.obj
7.206240382371717,6.102978456890677,2.5392194747668775,12051.obj
6.7622093490342206,8.417072521791082,2.2863888524192735,12052.obj
9.551156272429994,2.5583934521611478,2.3462930916527727,12053.obj
4.487310407045182,4.036057885745431,2.2641598233906697,12054.obj
8.435621652391603,9.630224489947366,2.4234122937139775,12055.obj
9.401069725659267,5.706355231488005,2.9719482931380545,12056.obj
3.918039211904572,3.781303131108948,2.241606876034435,12057.obj
5.062681511786447,3.1359277579711167,2.264529533240608,12058.obj
3.9249885237058653,4.432477788876267,2.2013326209994455,12059.obj
7.824378751894772,2.95265800466216,2.340943192305457,12060.obj
7.679951650180297,5.634791887367836,2.2154113406783877,12061.obj
9.654532776874188,6.651862264366226,2.6294903907141487,12062.obj
8.161197006545063,4.1210635662868835,2.6757108210492744,12063.obj
4.267475604636749,6.8871759247840645,2.9873270584984213,12064.obj
9.226811244785107,6.684223860994474,2.9648034570423705,12065.obj
7.150245685736579,7.529075707213203,2.8058982803324035,12066.obj
7.194702381647684,6.235378814419329,2.1153559700340487,12067.obj
6.88708372735753,7.402897871435688,2.5666738884935096,12068.obj
4.156633354766717,3.8176345644652585,2.980078988069325,12069.obj
9.399209500292805,5.853619822903756,2.481103400145038,12070.obj
5.585525246167879,4.827088612215981,2.0705480626646993,12071.obj
9.404993779169398,6.394694225168234,2.795153536117033,12072.obj
4.644774355549701,3.892813798472843,2.6973697517929947,12073.obj
9.05948305975023,8.223487091158756,2.9036142686225332,12074.obj
6.085186840539415,5.3868431277895334,2.814390357670899,12075.obj
5.091542804973102,5.761250499592627,2.2006033289918445,12076.obj
8.179573053210339,6.969847906046521,2.0970819869084214,12077.obj
6.210183703407127,5.919289254276138,2.0961192391134,12078.obj
9.227445077426818,8.619632255436782,2.1321946340220426,12079.obj
8.7899898547684,9.018148068356446,2.9790748541339114,12080.obj
4.705823670701349,9.15685432225531,2.0388431916625342,12081.obj
8.725650662680053,2.5604543392247217,2.6016781488541865,12082.obj
9.385820451067708,8.141483473280777,2.1002287448422425,12083.obj
8.437664941227236,4.565028299175401,2.3646897402072176,12084.obj
3.9429815752910997,3.290420994796656,2.488774144501597,12085.obj
8.754565198112548,5.050240077563156,2.638876770796606,12086.obj
6.775469564526956,7.049122028748124,2.587203837899094,12087.obj
8.601812308438916,7.106236895556912,2.167453088706329,12088.obj
4.21924417967619,9.89683006154694,2.6660729228045774,12089.obj
7.327915789988383,3.7231941207495383,2.9187571090819673,12090.obj
7.00039113036382,9.834184372311324,2.9761411590534705,12091.obj
7.758408590586774,5.783753084543669,2.7961626894057527,12092.obj
6.712242501769487,9.89518258845122,2.2225596563002448,12093.obj
8.077107079087863,9.194036042012442,2.4414545633841396,12094.obj
3.5653075645038563,8.908726688026412,2.3441611554792727,12095.obj
3.9492908606507022,4.757760885870294,2.1861763203954223,12096.obj
7.580405454103687,4.755285834768486,2.84566138922675,12097.obj
4.17149720468392,7.011440833962796,2.8872451198047973,12098.obj
3.7159839033609936,9.845643972299037,2.2280158322077974,12099.obj
9.800697412111596,6.389961890572341,2.715722258802189,12100.obj
3.351782079405867,7.395414781473334,2.2785372651252738,12101.obj
2.672855404921313,6.786706654361728,2.589251871562018,12102.obj
6.876191604172957,9.913866758100038,2.838232015706772,12103.obj
7.2502889364042975,9.53521167015665,2.6750067898324303,12104.obj
5.394524457647755,8.729514570068417,2.620692258483366,12105.obj
3.3312789929367748,3.218308566385047,2.968599967689137,12106.obj
7.5864419047336655,5.81492531498347,2.4747714118377493,12107.obj
3.016311524320678,4.269666150927294,2.618161672215419,12108.obj
3.4715087282214543,3.4132204570140807,2.2239937777549352,12109.obj
8.484054891430024,9.263080180958946,2.3207272218788013,12110.obj
6.92694161048602,9.027222721562696,2.0276083732099934,12111.obj
3.9259767984152836,9.35711951845715,2.1160317989671786,12112.obj
7.170376274238732,9.001723167549383,2.41747674711948,12113.obj
8.383912076391692,8.621272281486464,2.0611288901068994,12114.obj
4.265799343869668,6.273114582990847,2.8847819105815073,12115.obj
6.345028256644844,7.581807396592184,2.270876699552592,12116.obj
5.4617700811699645,4.718743597335248,2.532063301538292,12117.obj
4.756433449033201,3.916909521658308,2.989947012486192,12118.obj
4.801221926178913,9.276565508262742,2.5345656405474837,12119.obj
5.376802590455636,9.218596386609363,2.0648558784873874,12120.obj
4.287937925558502,7.221190057025016,2.329965282088226,12121.obj
8.381317268415717,5.06968956663605,2.2641237128754836,12122.obj
5.832111078120266,4.575517820108506,2.60076646036329,12123.obj
3.204284847775311,6.826665244380809,2.091066529307007,12124.obj
6.101569022875638,6.813805537896139,2.2020475893841445,12125.obj
8.768128325229512,9.268666223912366,2.8945331974652637,12126.obj
7.474169658653716,4.215550644775,2.436855517022251,12127.obj
9.886237400737276,7.811629656892089,2.1463150828201862,12128.obj
9.150364310615544,4.003449140820991,2.038582855884906,12129.obj
5.1616449361340635,5.027769036955449,2.6818948680275505,12130.obj
6.858495903214792,8.598830743362214,2.162122969016862,12131.obj
6.974535631228732,3.8478282881610952,2.791076670035878,12132.obj
7.700788873309053,8.170893599728062,2.665706141068101,12133.obj
8.131468691462377,6.493084896282866,2.580775786900432,12134.obj
2.7083489537614036,3.2041013515018286,2.137090683151134,12135.obj
6.35991525492873,2.707260965030037,2.6685606792145355,12136.obj
2.896214586299606,9.294120276310913,2.3769087961971835,12137.obj
3.6456726936316217,3.9336348668336254,2.2531129352841304,12138.obj
6.139294649841272,9.027825583635778,2.5946458706010316,12139.obj
8.602321116955094,5.181324686275655,2.331900985679016,12140.obj
3.364456366767495,4.092380035291392,2.023315769372554,12141.obj
8.4947006507211,5.620195612739263,2.156006229127839,12142.obj
5.272752753541761,7.47211752419928,2.0919466198590317,12143.obj
6.557656585324134,9.983155549034322,2.4496286686061115,12144.obj
7.969271235343372,3.398740070225495,2.826967485157009,12145.obj
9.723076825417426,6.000343154850348,2.369898727344656,12146.obj
7.116473194577606,3.756090809461549,2.3269825543405136,12147.obj
7.2006437626363,5.997768316265593,2.5809673564204845,12148.obj
3.039398715578624,9.758699825239397,2.643433287960997,12149.obj
6.953547286272637,6.198406286035726,2.9638797528932446,12150.obj
5.874355055363333,3.196813813668296,2.7355180209095984,12151.obj
4.719661143892662,8.785849694022993,2.0628801248133195,12152.obj
7.201291028113199,2.5379484401607786,2.753898283392288,12153.obj
2.84285926166444,5.7874185196648416,2.040999882723876,12154.obj
8.336902302856604,9.87389845958927,2.2970913452514727,12155.obj
2.8478444742020073,3.8235929438950595,2.218226184554867,12156.obj
5.77132752034713,5.034039272640928,2.887592538673486,12157.obj
5.8010977351955475,3.7782437130988322,2.1394782983281857,12158.obj
8.865290160753638,5.326156193001198,2.5155899263177393,12159.obj
5.605896281241408,4.819903285922838,2.4844202530442994,12160.obj
3.1438962740402188,7.485160265664828,2.3554169380204852,12161.obj
9.813695526731149,5.920394298773253,2.6482884512040963,12162.obj
7.909185695914286,9.317200495896795,2.263302483962181,12163.obj
4.3707175200996256,3.0886552661645075,2.112273258182311,12164.obj
5.114199227130062,4.9990032325104234,2.404343024642447,12165.obj
9.383953222095993,5.630374816144089,2.6345621106340076,12166.obj
7.886481251186692,5.8708444529347785,2.788716166013147,12167.obj
3.9765114292623283,8.18040110565491,2.636415883212119,12168.obj
4.044783309884005,2.8333483489323137,2.847577918261549,12169.obj
7.773714251117683,8.599752917631868,2.196689956935844,12170.obj
6.218622196851227,7.011838768596176,2.978350147197558,12171.obj
5.67466247351411,7.839368972315128,2.835979519440854,12172.obj
7.926126765873939,4.108234010108028,2.309881698751102,12173.obj
4.7466079306696685,3.3360628492302955,2.6687846106612243,12174.obj
3.4652487462980797,9.28635778479698,2.577185821825103,12175.obj
8.499910728151033,7.187625076138293,2.0704557105703225,12176.obj
5.8489050891866174,4.210063083958245,2.546270360788641,12177.obj
9.026507576953808,8.01587042352551,2.266867683704153,12178.obj
